record,error,threshold,predicted,label,status
70517,0.0000060274,0.0006202863,0,0,NORMAL
70518,0.0000087768,0.0006202863,0,1,NORMAL
70519,0.0000075146,0.0006202863,0,1,NORMAL
70520,0.0000043785,0.0006202863,0,0,NORMAL
70521,0.0000049420,0.0006202863,0,0,NORMAL
70522,0.0000034511,0.0006202863,0,0,NORMAL
70523,0.0000398238,0.0006202863,0,1,NORMAL
70524,0.0000087768,0.0006202863,0,1,NORMAL
70525,0.0000058116,0.0006202863,0,0,NORMAL
70526,0.0003813456,0.0006202863,0,1,NORMAL
70527,0.0000056429,0.0006202863,0,0,NORMAL
70528,0.0000071038,0.0006202863,0,0,NORMAL
70529,0.0000092137,0.0006202863,0,1,NORMAL
70530,0.0000050484,0.0006202863,0,0,NORMAL
70531,0.0010425818,0.0006202863,1,1,ANOMALY
70532,0.0000055228,0.0006202863,0,0,NORMAL
70533,0.0000087768,0.0006202863,0,1,NORMAL
70534,0.0000092137,0.0006202863,0,1,NORMAL
70535,0.0000071344,0.0006202863,0,1,NORMAL
70536,0.0051573569,0.0006202863,1,1,ANOMALY
70537,0.0000092137,0.0006202863,0,1,NORMAL
70538,0.0000071344,0.0006202863,0,1,NORMAL
70539,0.0002069348,0.0006202863,0,1,NORMAL
70540,0.0000636193,0.0006202863,0,1,NORMAL
70541,0.0000071344,0.0006202863,0,1,NORMAL
70542,0.0000092137,0.0006202863,0,1,NORMAL
70543,0.0000078463,0.0006202863,0,0,NORMAL
70544,0.0000071344,0.0006202863,0,1,NORMAL
70545,0.0002258821,0.0006202863,0,1,NORMAL
70546,0.0000061668,0.0006202863,0,1,NORMAL
70547,0.0000076558,0.0006202863,0,0,NORMAL
70548,0.0000092137,0.0006202863,0,1,NORMAL
70549,0.0000078429,0.0006202863,0,0,NORMAL
70550,0.0000081576,0.0006202863,0,0,NORMAL
70551,0.0000061668,0.0006202863,0,1,NORMAL
70552,0.0000102270,0.0006202863,0,1,NORMAL
70553,0.0000067051,0.0006202863,0,0,NORMAL
70554,0.0000075298,0.0006202863,0,0,NORMAL
70555,0.0000079670,0.0006202863,0,0,NORMAL
70556,0.0000081447,0.0006202863,0,0,NORMAL
70557,0.0000061668,0.0006202863,0,1,NORMAL
70558,0.0000078436,0.0006202863,0,0,NORMAL
70559,0.0000087768,0.0006202863,0,1,NORMAL
70560,0.0000121360,0.0006202863,0,1,NORMAL
70561,0.0000216402,0.0006202863,0,0,NORMAL
70562,0.0000061668,0.0006202863,0,1,NORMAL
70563,0.0000097945,0.0006202863,0,1,NORMAL
70564,0.0000072134,0.0006202863,0,1,NORMAL
70565,0.0000087768,0.0006202863,0,1,NORMAL
70566,0.0000092137,0.0006202863,0,1,NORMAL
70567,0.0000097945,0.0006202863,0,1,NORMAL
70568,0.0000070994,0.0006202863,0,1,NORMAL
70569,0.0000097945,0.0006202863,0,1,NORMAL
70570,0.0000087768,0.0006202863,0,1,NORMAL
70571,0.0000092137,0.0006202863,0,1,NORMAL
70572,0.0000071344,0.0006202863,0,1,NORMAL
70573,0.0000097945,0.0006202863,0,1,NORMAL
70574,0.0000092137,0.0006202863,0,1,NORMAL
70575,0.0003699276,0.0006202863,0,1,NORMAL
70576,0.0000071344,0.0006202863,0,1,NORMAL
70577,0.0000097945,0.0006202863,0,1,NORMAL
70578,0.0000528127,0.0006202863,0,1,NORMAL
70579,0.0000092137,0.0006202863,0,1,NORMAL
70580,0.0327225588,0.0006202863,1,1,ANOMALY
70581,0.0000087768,0.0006202863,0,1,NORMAL
70582,0.0000105010,0.0006202863,0,1,NORMAL
70583,0.0000071344,0.0006202863,0,1,NORMAL
70584,0.0000034720,0.0006202863,0,1,NORMAL
70585,0.0000092137,0.0006202863,0,1,NORMAL
70586,0.0000105010,0.0006202863,0,1,NORMAL
70587,0.0000071344,0.0006202863,0,1,NORMAL
70588,0.0001005795,0.0006202863,0,1,NORMAL
70589,0.0000071344,0.0006202863,0,1,NORMAL
70590,0.0000087768,0.0006202863,0,1,NORMAL
70591,0.0000071344,0.0006202863,0,1,NORMAL
70592,0.0000071344,0.0006202863,0,1,NORMAL
70593,0.0000036154,0.0006202863,0,1,NORMAL
70594,0.0000071344,0.0006202863,0,1,NORMAL
70595,0.0000087768,0.0006202863,0,1,NORMAL
70596,0.0000071344,0.0006202863,0,1,NORMAL
70597,0.0000071344,0.0006202863,0,1,NORMAL
70598,0.0000484850,0.0006202863,0,1,NORMAL
70599,0.0000071344,0.0006202863,0,1,NORMAL
70600,0.0000087768,0.0006202863,0,1,NORMAL
70601,0.0000118726,0.0006202863,0,1,NORMAL
70602,0.0000071344,0.0006202863,0,1,NORMAL
70603,0.0000054597,0.0006202863,0,1,NORMAL
70604,0.0000087768,0.0006202863,0,1,NORMAL
70605,0.0005034521,0.0006202863,0,1,NORMAL
70606,0.0000071344,0.0006202863,0,1,NORMAL
70607,0.0000092137,0.0006202863,0,1,NORMAL
70608,0.0000118726,0.0006202863,0,1,NORMAL
70609,0.0000092137,0.0006202863,0,1,NORMAL
70610,0.0000066721,0.0006202863,0,1,NORMAL
70611,0.0000071344,0.0006202863,0,1,NORMAL
70612,0.0000118726,0.0006202863,0,1,NORMAL
70613,0.0000071344,0.0006202863,0,1,NORMAL
70614,0.0000071344,0.0006202863,0,1,NORMAL
70615,0.0000031695,0.0006202863,0,1,NORMAL
70616,0.0000099418,0.0006202863,0,1,NORMAL
70617,0.0000071344,0.0006202863,0,1,NORMAL
70618,0.0000071344,0.0006202863,0,1,NORMAL
70619,0.0000061668,0.0006202863,0,1,NORMAL
70620,0.0000057183,0.0006202863,0,1,NORMAL
70621,0.0000097945,0.0006202863,0,1,NORMAL
70622,0.0000071344,0.0006202863,0,1,NORMAL
70623,0.0000061668,0.0006202863,0,1,NORMAL
70624,0.0000069429,0.0006202863,0,1,NORMAL
70625,0.0000097945,0.0006202863,0,1,NORMAL
70626,0.0000061668,0.0006202863,0,1,NORMAL
70627,0.0000087768,0.0006202863,0,1,NORMAL
70628,0.0000780700,0.0006202863,0,1,NORMAL
70629,0.0000118726,0.0006202863,0,1,NORMAL
70630,0.0000087768,0.0006202863,0,1,NORMAL
70631,0.0000061668,0.0006202863,0,1,NORMAL
70632,0.0000072489,0.0006202863,0,1,NORMAL
70633,0.0000118726,0.0006202863,0,1,NORMAL
70634,0.0000025980,0.0006202863,0,1,NORMAL
70635,0.0000061668,0.0006202863,0,1,NORMAL
70636,0.0003655847,0.0006202863,0,1,NORMAL
70637,0.0000118726,0.0006202863,0,1,NORMAL
70638,0.0000781201,0.0006202863,0,1,NORMAL
70639,0.0000118726,0.0006202863,0,1,NORMAL
70640,0.0000092137,0.0006202863,0,1,NORMAL
70641,0.0000118726,0.0006202863,0,1,NORMAL
70642,0.0019689554,0.0006202863,1,1,ANOMALY
70643,0.0000121360,0.0006202863,0,1,NORMAL
70644,0.0000071344,0.0006202863,0,1,NORMAL
70645,0.0000092137,0.0006202863,0,1,NORMAL
70646,0.0000118726,0.0006202863,0,1,NORMAL
70647,0.0000065436,0.0006202863,0,1,NORMAL
70648,0.0000051738,0.0006202863,0,1,NORMAL
70649,0.0000071344,0.0006202863,0,1,NORMAL
70650,0.0000118726,0.0006202863,0,1,NORMAL
70651,0.0000092137,0.0006202863,0,1,NORMAL
70652,0.0000067435,0.0006202863,0,1,NORMAL
70653,0.0000087768,0.0006202863,0,1,NORMAL
70654,0.0000087768,0.0006202863,0,1,NORMAL
70655,0.0000118726,0.0006202863,0,1,NORMAL
70656,0.0000040057,0.0006202863,0,1,NORMAL
70657,0.0000064983,0.0006202863,0,1,NORMAL
70658,0.0000087768,0.0006202863,0,1,NORMAL
70659,0.0000118726,0.0006202863,0,1,NORMAL
70660,0.0000040057,0.0006202863,0,1,NORMAL
70661,0.0000087768,0.0006202863,0,1,NORMAL
70662,0.0000064983,0.0006202863,0,1,NORMAL
70663,0.0000083271,0.0006202863,0,1,NORMAL
70664,0.0000051477,0.0006202863,0,1,NORMAL
70665,0.0000087768,0.0006202863,0,1,NORMAL
70666,0.0000092137,0.0006202863,0,1,NORMAL
70667,0.0000061668,0.0006202863,0,1,NORMAL
70668,0.0000109359,0.0006202863,0,1,NORMAL
70669,0.0000048092,0.0006202863,0,1,NORMAL
70670,0.0000073647,0.0006202863,0,1,NORMAL
70671,0.0000061668,0.0006202863,0,1,NORMAL
70672,0.0000092137,0.0006202863,0,1,NORMAL
70673,0.0000061665,0.0006202863,0,1,NORMAL
70674,0.0000033351,0.0006202863,0,1,NORMAL
70675,0.0000061668,0.0006202863,0,1,NORMAL
70676,0.0000065432,0.0006202863,0,1,NORMAL
70677,0.0000282105,0.0006202863,0,1,NORMAL
70678,0.0000092137,0.0006202863,0,1,NORMAL
70679,0.0000067419,0.0006202863,0,1,NORMAL
70680,0.0000061668,0.0006202863,0,1,NORMAL
70681,0.0000087768,0.0006202863,0,1,NORMAL
70682,0.0000282105,0.0006202863,0,1,NORMAL
70683,0.0000078513,0.0006202863,0,1,NORMAL
70684,0.0000087768,0.0006202863,0,1,NORMAL
70685,0.0000087768,0.0006202863,0,1,NORMAL
70686,0.0000282105,0.0006202863,0,1,NORMAL
70687,0.0001566938,0.0006202863,0,1,NORMAL
70688,0.0000087768,0.0006202863,0,1,NORMAL
70689,0.0000065339,0.0006202863,0,1,NORMAL
70690,0.0000282105,0.0006202863,0,1,NORMAL
70691,0.0000617871,0.0006202863,0,1,NORMAL
70692,0.0000087768,0.0006202863,0,1,NORMAL
70693,0.0000087768,0.0006202863,0,1,NORMAL
70694,0.0000282105,0.0006202863,0,1,NORMAL
70695,0.0000087768,0.0006202863,0,1,NORMAL
70696,0.0000781201,0.0006202863,0,1,NORMAL
70697,0.0000036957,0.0006202863,0,1,NORMAL
70698,0.0000046514,0.0006202863,0,1,NORMAL
70699,0.0000092137,0.0006202863,0,1,NORMAL
70700,0.0000070994,0.0006202863,0,1,NORMAL
70701,0.0000781201,0.0006202863,0,1,NORMAL
70702,0.0000161120,0.0006202863,0,1,NORMAL
70703,0.0000087768,0.0006202863,0,1,NORMAL
70704,0.0000092137,0.0006202863,0,1,NORMAL
70705,0.0000035283,0.0006202863,0,1,NORMAL
70706,0.0000070994,0.0006202863,0,1,NORMAL
70707,0.0000092137,0.0006202863,0,1,NORMAL
70708,0.0000087768,0.0006202863,0,1,NORMAL
70709,0.0000071344,0.0006202863,0,1,NORMAL
70710,0.0000071344,0.0006202863,0,1,NORMAL
70711,0.0000070994,0.0006202863,0,1,NORMAL
70712,0.0000064983,0.0006202863,0,1,NORMAL
70713,0.0000071344,0.0006202863,0,1,NORMAL
70714,0.0000092137,0.0006202863,0,1,NORMAL
70715,0.0000071344,0.0006202863,0,1,NORMAL
70716,0.0000070994,0.0006202863,0,1,NORMAL
70717,0.0000064983,0.0006202863,0,1,NORMAL
70718,0.0000092137,0.0006202863,0,1,NORMAL
70719,0.0000087768,0.0006202863,0,1,NORMAL
70720,0.0000071344,0.0006202863,0,1,NORMAL
70721,0.0000092137,0.0006202863,0,1,NORMAL
70722,0.0000064983,0.0006202863,0,1,NORMAL
70723,0.0000087768,0.0006202863,0,1,NORMAL
70724,0.0000087768,0.0006202863,0,1,NORMAL
70725,0.0000071344,0.0006202863,0,1,NORMAL
70726,0.0000092137,0.0006202863,0,1,NORMAL
70727,0.0000064983,0.0006202863,0,1,NORMAL
70728,0.0000087768,0.0006202863,0,1,NORMAL
70729,0.0000071344,0.0006202863,0,1,NORMAL
70730,0.0000092137,0.0006202863,0,1,NORMAL
70731,0.0000121360,0.0006202863,0,1,NORMAL
70732,0.0000092137,0.0006202863,0,1,NORMAL
70733,0.0000071344,0.0006202863,0,1,NORMAL
70734,0.0000071344,0.0006202863,0,1,NORMAL
70735,0.0000059520,0.0006202863,0,1,NORMAL
70736,0.0000092137,0.0006202863,0,1,NORMAL
70737,0.0000071344,0.0006202863,0,1,NORMAL
70738,0.0000087768,0.0006202863,0,1,NORMAL
70739,0.0000065730,0.0006202863,0,1,NORMAL
70740,0.0000092137,0.0006202863,0,1,NORMAL
70741,0.0000071344,0.0006202863,0,1,NORMAL
70742,0.0000087768,0.0006202863,0,1,NORMAL
70743,0.0000065082,0.0006202863,0,1,NORMAL
70744,0.0000092137,0.0006202863,0,1,NORMAL
70745,0.0000087768,0.0006202863,0,1,NORMAL
70746,0.0000992567,0.0006202863,0,1,NORMAL
70747,0.0000061668,0.0006202863,0,1,NORMAL
70748,0.0000059839,0.0006202863,0,1,NORMAL
70749,0.0000061668,0.0006202863,0,1,NORMAL
70750,0.0000036962,0.0006202863,0,1,NORMAL
70751,0.0000071344,0.0006202863,0,1,NORMAL
70752,0.0000138127,0.0006202863,0,1,NORMAL
70753,0.0000061668,0.0006202863,0,1,NORMAL
70754,0.0000087768,0.0006202863,0,1,NORMAL
70755,0.0000031227,0.0006202863,0,1,NORMAL
70756,0.0000821227,0.0006202863,0,1,NORMAL
70757,0.0000087768,0.0006202863,0,1,NORMAL
70758,0.0000061668,0.0006202863,0,1,NORMAL
70759,0.0012585634,0.0006202863,1,1,ANOMALY
70760,0.0000064983,0.0006202863,0,1,NORMAL
70761,0.0000035275,0.0006202863,0,1,NORMAL
70762,0.0003158219,0.0006202863,0,1,NORMAL
70763,0.0000061668,0.0006202863,0,1,NORMAL
70764,0.0000051530,0.0006202863,0,1,NORMAL
70765,0.0000035308,0.0006202863,0,1,NORMAL
70766,0.0000032220,0.0006202863,0,1,NORMAL
70767,0.0000064983,0.0006202863,0,1,NORMAL
70768,0.0000061668,0.0006202863,0,1,NORMAL
70769,0.0000087768,0.0006202863,0,1,NORMAL
70770,0.0000061668,0.0006202863,0,1,NORMAL
70771,0.0000071344,0.0006202863,0,1,NORMAL
70772,0.0000064983,0.0006202863,0,1,NORMAL
70773,0.0000090109,0.0006202863,0,1,NORMAL
70774,0.0000781201,0.0006202863,0,1,NORMAL
70775,0.0000087768,0.0006202863,0,1,NORMAL
70776,0.0000061668,0.0006202863,0,1,NORMAL
70777,0.0000061668,0.0006202863,0,1,NORMAL
70778,0.0000781201,0.0006202863,0,1,NORMAL
70779,0.0000087768,0.0006202863,0,1,NORMAL
70780,0.0000061668,0.0006202863,0,1,NORMAL
70781,0.0000061668,0.0006202863,0,1,NORMAL
70782,0.0000051425,0.0006202863,0,1,NORMAL
70783,0.0000061668,0.0006202863,0,1,NORMAL
70784,0.0000087768,0.0006202863,0,1,NORMAL
70785,0.0000087768,0.0006202863,0,1,NORMAL
70786,0.0000061668,0.0006202863,0,1,NORMAL
70787,0.0000030745,0.0006202863,0,1,NORMAL
70788,0.0000087768,0.0006202863,0,1,NORMAL
70789,0.0000071344,0.0006202863,0,1,NORMAL
70790,0.0000087768,0.0006202863,0,1,NORMAL
70791,0.0000053702,0.0006202863,0,1,NORMAL
70792,0.0000070994,0.0006202863,0,1,NORMAL
70793,0.0000071344,0.0006202863,0,1,NORMAL
70794,0.0000781201,0.0006202863,0,1,NORMAL
70795,0.0000087768,0.0006202863,0,1,NORMAL
70796,0.0009628954,0.0006202863,1,1,ANOMALY
70797,0.0000070994,0.0006202863,0,1,NORMAL
70798,0.0000781201,0.0006202863,0,1,NORMAL
70799,0.0000781201,0.0006202863,0,1,NORMAL
70800,0.0000087768,0.0006202863,0,1,NORMAL
70801,0.0000036606,0.0006202863,0,1,NORMAL
70802,0.0000087768,0.0006202863,0,1,NORMAL
70803,0.0000087768,0.0006202863,0,1,NORMAL
70804,0.0000781201,0.0006202863,0,1,NORMAL
70805,0.0000781201,0.0006202863,0,1,NORMAL
70806,0.0000071344,0.0006202863,0,1,NORMAL
70807,0.0001537438,0.0006202863,0,1,NORMAL
70808,0.0000087768,0.0006202863,0,1,NORMAL
70809,0.0000087768,0.0006202863,0,1,NORMAL
70810,0.0000092137,0.0006202863,0,1,NORMAL
70811,0.0000071344,0.0006202863,0,1,NORMAL
70812,0.0000161120,0.0006202863,0,1,NORMAL
70813,0.0000087768,0.0006202863,0,1,NORMAL
70814,0.0000092137,0.0006202863,0,1,NORMAL
70815,0.0000087768,0.0006202863,0,1,NORMAL
70816,0.0000027846,0.0006202863,0,1,NORMAL
70817,0.0000092137,0.0006202863,0,1,NORMAL
70818,0.0000071344,0.0006202863,0,1,NORMAL
70819,0.0000947752,0.0006202863,0,1,NORMAL
70820,0.0000087768,0.0006202863,0,1,NORMAL
70821,0.0000087768,0.0006202863,0,1,NORMAL
70822,0.0000121360,0.0006202863,0,1,NORMAL
70823,0.0000071344,0.0006202863,0,1,NORMAL
70824,0.0000082783,0.0006202863,0,1,NORMAL
70825,0.0000024235,0.0006202863,0,1,NORMAL
70826,0.0000381404,0.0006202863,0,1,NORMAL
70827,0.0000087768,0.0006202863,0,1,NORMAL
70828,0.0000050816,0.0006202863,0,1,NORMAL
70829,0.0000087768,0.0006202863,0,1,NORMAL
70830,0.0000071344,0.0006202863,0,1,NORMAL
70831,0.0000087768,0.0006202863,0,1,NORMAL
70832,0.0000082783,0.0006202863,0,1,NORMAL
70833,0.0000064983,0.0006202863,0,1,NORMAL
70834,0.0000058739,0.0006202863,0,1,NORMAL
70835,0.0000087768,0.0006202863,0,1,NORMAL
70836,0.0000087768,0.0006202863,0,1,NORMAL
70837,0.0000082783,0.0006202863,0,1,NORMAL
70838,0.0000087768,0.0006202863,0,1,NORMAL
70839,0.0000064983,0.0006202863,0,1,NORMAL
70840,0.0001053023,0.0006202863,0,1,NORMAL
70841,0.0000087768,0.0006202863,0,1,NORMAL
70842,0.0000092137,0.0006202863,0,1,NORMAL
70843,0.0000035960,0.0006202863,0,1,NORMAL
70844,0.0000064983,0.0006202863,0,1,NORMAL
70845,0.0000064983,0.0006202863,0,1,NORMAL
70846,0.0000061668,0.0006202863,0,1,NORMAL
70847,0.0000087768,0.0006202863,0,1,NORMAL
70848,0.0000087768,0.0006202863,0,1,NORMAL
70849,0.0000064983,0.0006202863,0,1,NORMAL
70850,0.0000061668,0.0006202863,0,1,NORMAL
70851,0.0000087768,0.0006202863,0,1,NORMAL
70852,0.0000087768,0.0006202863,0,1,NORMAL
70853,0.0006849554,0.0006202863,1,1,ANOMALY
70854,0.0000064983,0.0006202863,0,1,NORMAL
70855,0.0000061668,0.0006202863,0,1,NORMAL
70856,0.0000087768,0.0006202863,0,1,NORMAL
70857,0.0000087768,0.0006202863,0,1,NORMAL
70858,0.0000082783,0.0006202863,0,1,NORMAL
70859,0.0000061668,0.0006202863,0,1,NORMAL
70860,0.0000087768,0.0006202863,0,1,NORMAL
70861,0.0000061668,0.0006202863,0,1,NORMAL
70862,0.0000070994,0.0006202863,0,1,NORMAL
70863,0.0000082783,0.0006202863,0,1,NORMAL
70864,0.0000087768,0.0006202863,0,1,NORMAL
70865,0.0000297069,0.0006202863,0,1,NORMAL
70866,0.0000087768,0.0006202863,0,1,NORMAL
70867,0.0000082783,0.0006202863,0,1,NORMAL
70868,0.0000087768,0.0006202863,0,1,NORMAL
70869,0.0000087768,0.0006202863,0,1,NORMAL
70870,0.0000087768,0.0006202863,0,1,NORMAL
70871,0.0000082783,0.0006202863,0,1,NORMAL
70872,0.0000087768,0.0006202863,0,1,NORMAL
70873,0.0000071344,0.0006202863,0,1,NORMAL
70874,0.0000071344,0.0006202863,0,1,NORMAL
70875,0.0000082783,0.0006202863,0,1,NORMAL
70876,0.0000087768,0.0006202863,0,1,NORMAL
70877,0.0000071344,0.0006202863,0,1,NORMAL
70878,0.0000071344,0.0006202863,0,1,NORMAL
70879,0.0000082783,0.0006202863,0,1,NORMAL
70880,0.0000087768,0.0006202863,0,1,NORMAL
70881,0.0000071344,0.0006202863,0,1,NORMAL
70882,0.0000071344,0.0006202863,0,1,NORMAL
70883,0.0000071344,0.0006202863,0,1,NORMAL
70884,0.0000082783,0.0006202863,0,1,NORMAL
70885,0.0000064983,0.0006202863,0,1,NORMAL
70886,0.0000070994,0.0006202863,0,1,NORMAL
70887,0.0000781201,0.0006202863,0,1,NORMAL
70888,0.0000064983,0.0006202863,0,1,NORMAL
70889,0.0000071344,0.0006202863,0,1,NORMAL
70890,0.0000070994,0.0006202863,0,1,NORMAL
70891,0.0000061203,0.0006202863,0,1,NORMAL
70892,0.0000781201,0.0006202863,0,1,NORMAL
70893,0.0000064983,0.0006202863,0,1,NORMAL
70894,0.0000071344,0.0006202863,0,1,NORMAL
70895,0.0000028810,0.0006202863,0,1,NORMAL
70896,0.0000781201,0.0006202863,0,1,NORMAL
70897,0.0000087768,0.0006202863,0,1,NORMAL
70898,0.0000071344,0.0006202863,0,1,NORMAL
70899,0.0000033558,0.0006202863,0,1,NORMAL
70900,0.0000781201,0.0006202863,0,1,NORMAL
70901,0.0000087768,0.0006202863,0,1,NORMAL
70902,0.0000071344,0.0006202863,0,1,NORMAL
70903,0.0000781201,0.0006202863,0,1,NORMAL
70904,0.0000087768,0.0006202863,0,1,NORMAL
70905,0.0000071344,0.0006202863,0,1,NORMAL
70906,0.0080671882,0.0006202863,1,1,ANOMALY
70907,0.0000781201,0.0006202863,0,1,NORMAL
70908,0.0000071344,0.0006202863,0,1,NORMAL
70909,0.0000087768,0.0006202863,0,1,NORMAL
70910,0.0000082783,0.0006202863,0,1,NORMAL
70911,0.0000061668,0.0006202863,0,1,NORMAL
70912,0.0000070994,0.0006202863,0,1,NORMAL
70913,0.0000071344,0.0006202863,0,1,NORMAL
70914,0.0000082783,0.0006202863,0,1,NORMAL
70915,0.0000087768,0.0006202863,0,1,NORMAL
70916,0.0000071344,0.0006202863,0,1,NORMAL
70917,0.0000071344,0.0006202863,0,1,NORMAL
70918,0.0000082783,0.0006202863,0,1,NORMAL
70919,0.0000071344,0.0006202863,0,1,NORMAL
70920,0.0000071344,0.0006202863,0,1,NORMAL
70921,0.0000087768,0.0006202863,0,1,NORMAL
70922,0.0000087768,0.0006202863,0,1,NORMAL
70923,0.0000082783,0.0006202863,0,1,NORMAL
70924,0.0000071344,0.0006202863,0,1,NORMAL
70925,0.0000071344,0.0006202863,0,1,NORMAL
70926,0.0000071344,0.0006202863,0,1,NORMAL
70927,0.0000087768,0.0006202863,0,1,NORMAL
70928,0.0000082783,0.0006202863,0,1,NORMAL
70929,0.0000087768,0.0006202863,0,1,NORMAL
70930,0.0000912782,0.0006202863,0,1,NORMAL
70931,0.0000087768,0.0006202863,0,1,NORMAL
70932,0.0000781201,0.0006202863,0,1,NORMAL
70933,0.0000781201,0.0006202863,0,1,NORMAL
70934,0.0000781201,0.0006202863,0,1,NORMAL
70935,0.0000087768,0.0006202863,0,1,NORMAL
70936,0.0000120298,0.0006202863,0,1,NORMAL
70937,0.0000781201,0.0006202863,0,1,NORMAL
70938,0.0000087768,0.0006202863,0,1,NORMAL
70939,0.0000773579,0.0006202863,0,1,NORMAL
70940,0.0000087768,0.0006202863,0,1,NORMAL
70941,0.0000781201,0.0006202863,0,1,NORMAL
70942,0.0000087768,0.0006202863,0,1,NORMAL
70943,0.0000077149,0.0006202863,0,1,NORMAL
70944,0.0000087768,0.0006202863,0,1,NORMAL
70945,0.0000087768,0.0006202863,0,1,NORMAL
70946,0.0000781201,0.0006202863,0,1,NORMAL
70947,0.0000087768,0.0006202863,0,1,NORMAL
70948,0.0000077149,0.0006202863,0,1,NORMAL
70949,0.0000061668,0.0006202863,0,1,NORMAL
70950,0.0000087768,0.0006202863,0,1,NORMAL
70951,0.0000061668,0.0006202863,0,1,NORMAL
70952,0.0000077149,0.0006202863,0,1,NORMAL
70953,0.0000061668,0.0006202863,0,1,NORMAL
70954,0.0000087768,0.0006202863,0,1,NORMAL
70955,0.0000087768,0.0006202863,0,1,NORMAL
70956,0.0000061668,0.0006202863,0,1,NORMAL
70957,0.0000087768,0.0006202863,0,1,NORMAL
70958,0.0000087768,0.0006202863,0,1,NORMAL
70959,0.0000071344,0.0006202863,0,1,NORMAL
70960,0.0000061668,0.0006202863,0,1,NORMAL
70961,0.0000087768,0.0006202863,0,1,NORMAL
70962,0.0000087768,0.0006202863,0,1,NORMAL
70963,0.0000071344,0.0006202863,0,1,NORMAL
70964,0.0000070994,0.0006202863,0,1,NORMAL
70965,0.0000061668,0.0006202863,0,1,NORMAL
70966,0.0001005795,0.0006202863,0,1,NORMAL
70967,0.0000087768,0.0006202863,0,1,NORMAL
70968,0.0000070994,0.0006202863,0,1,NORMAL
70969,0.0000064983,0.0006202863,0,1,NORMAL
70970,0.0000071344,0.0006202863,0,1,NORMAL
70971,0.0000087768,0.0006202863,0,1,NORMAL
70972,0.0000070994,0.0006202863,0,1,NORMAL
70973,0.0000064983,0.0006202863,0,1,NORMAL
70974,0.0000071344,0.0006202863,0,1,NORMAL
70975,0.0000082783,0.0006202863,0,1,NORMAL
70976,0.0000064983,0.0006202863,0,1,NORMAL
70977,0.0000070994,0.0006202863,0,1,NORMAL
70978,0.0000049688,0.0006202863,0,1,NORMAL
70979,0.0000251735,0.0006202863,0,1,NORMAL
70980,0.0000082783,0.0006202863,0,1,NORMAL
70981,0.0000070994,0.0006202863,0,1,NORMAL
70982,0.0000040367,0.0006202863,0,1,NORMAL
70983,0.0000077149,0.0006202863,0,1,NORMAL
70984,0.0000070994,0.0006202863,0,1,NORMAL
70985,0.0000061668,0.0006202863,0,1,NORMAL
70986,0.0000082783,0.0006202863,0,1,NORMAL
70987,0.0000077149,0.0006202863,0,1,NORMAL
70988,0.0000027907,0.0006202863,0,1,NORMAL
70989,0.0000061668,0.0006202863,0,1,NORMAL
70990,0.0000070994,0.0006202863,0,1,NORMAL
70991,0.0000122735,0.0006202863,0,1,NORMAL
70992,0.0000087768,0.0006202863,0,1,NORMAL
70993,0.0000087768,0.0006202863,0,1,NORMAL
70994,0.0000070994,0.0006202863,0,1,NORMAL
70995,0.0000087768,0.0006202863,0,1,NORMAL
70996,0.0000087768,0.0006202863,0,1,NORMAL
70997,0.0000087768,0.0006202863,0,1,NORMAL
70998,0.0000071344,0.0006202863,0,1,NORMAL
70999,0.0000087768,0.0006202863,0,1,NORMAL
71000,0.0000087768,0.0006202863,0,1,NORMAL
71001,0.0000071344,0.0006202863,0,1,NORMAL
71002,0.0000087768,0.0006202863,0,1,NORMAL
71003,0.0000064983,0.0006202863,0,1,NORMAL
71004,0.0000071344,0.0006202863,0,1,NORMAL
71005,0.0000071344,0.0006202863,0,1,NORMAL
71006,0.0000087768,0.0006202863,0,1,NORMAL
71007,0.0000064983,0.0006202863,0,1,NORMAL
71008,0.0000071344,0.0006202863,0,1,NORMAL
71009,0.0000070994,0.0006202863,0,1,NORMAL
71010,0.0000064983,0.0006202863,0,1,NORMAL
71011,0.0000077149,0.0006202863,0,1,NORMAL
71012,0.0000070994,0.0006202863,0,1,NORMAL
71013,0.0000064983,0.0006202863,0,1,NORMAL
71014,0.0000077149,0.0006202863,0,1,NORMAL
71015,0.0000077149,0.0006202863,0,1,NORMAL
71016,0.0000070994,0.0006202863,0,1,NORMAL
71017,0.0000064983,0.0006202863,0,1,NORMAL
71018,0.0000077149,0.0006202863,0,1,NORMAL
71019,0.0000025803,0.0006202863,0,1,NORMAL
71020,0.0000064983,0.0006202863,0,1,NORMAL
71021,0.0000077149,0.0006202863,0,1,NORMAL
71022,0.0000071344,0.0006202863,0,1,NORMAL
71023,0.0000087768,0.0006202863,0,1,NORMAL
71024,0.0000064983,0.0006202863,0,1,NORMAL
71025,0.0000071344,0.0006202863,0,1,NORMAL
71026,0.0000071344,0.0006202863,0,1,NORMAL
71027,0.0000064983,0.0006202863,0,1,NORMAL
71028,0.0000087768,0.0006202863,0,1,NORMAL
71029,0.0000216277,0.0006202863,0,0,NORMAL
71030,0.0000062252,0.0006202863,0,0,NORMAL
71031,0.0000042653,0.0006202863,0,0,NORMAL
71032,0.0000025203,0.0006202863,0,1,NORMAL
71033,0.0000071344,0.0006202863,0,1,NORMAL
